,verdict,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CONFESSION_LVL2,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP
175,m02001167-459,"לאמיתו של דבר על-פי הראיות שבאו לפנינו נראה שהתוודותו הראשונית של הנאשם על מעורבותו ברצח באה למעשה כתוצאה מהנחייתו של ברכה כיצד על הנאשם לנהוג על מנת להשיג את הסכמת הפרקליטות להרחבת ההסכם, דרך שאם ינהג בה תלווה גם בהמלצתו.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,m02001167-459,"שוב נזכיר, שהנאשם היה רשאי לצפות, על פי הדפוס שנוצר עד לאותו מועד, שאם ינהג בהתאם להנחיית ברכה, הוא ישיג את מטרתו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,m02001167-459,"לכן, סברתו של ברכה כי: ""בדרך כלל גם הפרקליטות מביאה לך איזה מסמך שאתה יכול לגבות את זה ואת זה בפעם הקודמת הוא (הנאשם - ע.צ.) כן ביקש, שיהיה מסמך, פתק מהפרקליטות."" (עמ' 282 (342) לפרוטוקול) אינה משכנעת.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,m02001167-459,"אדרבא, העובדה שהנאשם לא ביקש בפעם השנייה ""פתק"" או מסמך מגבה מהפרקליטות, מלמדת על מידת האמון שנתן הנאשם במשטרה ובפרקליטות לאור ניסיונו עד לאותו מועד, על אחת כמה וכמה שברכה הודה שהוא אמר לנאשם בפירוש שלמהלך יש סיכוי טוב.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,m02001167-459,"לטענת המאשימה בסיכומיה במשפט הזוטא (עמ' 7-6), כי לנאשם לא הובטח דבר והנאשם היה נתון ""באשליה תלושת מציאות"", ב""שכנוע פנימי הזוי"" שנוצר במוחו ללא כל בסיס עובדתי ""כמעט באורח פתלוגי"" (כך במקור - ע.צ.), אין תשתית בראיות.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,m02001167-459,"בפרשנותה, כי מדובר בשכנוע עצמי של הנאשם, שלא נמצא לה בסיס בהתנהגות החוקרים, נתלית המאשימה בהתבטאויות של הנאשם בעדותו כדלקמן:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,m02001167-459,"פרשנות זו אינה מקובלת עלי, שכן הראיות שהובאו מתיישבות יותר עם המסקנה, שהתבטאויות אלה ודומות להן של הנאשם, משקפות את עיבוד החוויה האישית של הנאשם במעבר הקיצוני שעשה למחנה הצד שכנגד, שהיה מעבר מורכב, מלווה בלבטים פנימיים רבים ובסערת נפש.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,m02001167-459,"גם כאן, הניתוק שעושה המאשימה בין התבטאויות אלה לבין הרקע שהצמיחן, הוא מלאכותי וחסר בסיס.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,m02001167-459,"לטענת המאשימה, לפיה מעולם לא ניתנה לנאשם הבטחה כלשהי, אין תשתית, שכן בראיות שהביאה המאשימה מטעמה יש בסיס איתן למסקנה, שהנאשם מסר את הודאותיו לאחר שפותה להאמין שהן תבאנה לו בכנפיהן מעמד של עד מדינה.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,m02001167-459,"עצם העובדה, שהמאשימה הרחיבה בתום התהליך את ההסכם הראשון עם הנאשם והחילה אותו גם על פרשת הרצח, היא הנותנת שטענותיו של הנאשם, כי הבטיחו לו שכך קרה, אינן תלושות מהמציאות ואינן פרי הזייתו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,m02001167-459,עובדה זו אף יוצרת חזקה שההסכם השני הוא פרי של משא ומתן הדדי שלמאשימה היה בו עניין רב.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,m02001167-459,ברכה הודה שביום 6.8.02 כבר קיבל לגיטימציה לנהל משא-ומתן עם הנאשם.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,m02001167-459,ת: הסכם נוסף כן...,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,m02001167-459,הבהרנו לו תוך זה שמה שהוא מדבר זה לא הסכם עד מדינה.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,m02001167-459,"היו תהליכים, שלבים שהוא ביקש וזה..."" (בעמ' 311-310 (371-370) לפרוטוקול.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,m02001167-459,ההדגשה שלי – ע.צ.).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,m02001167-459,"מכיוון שהוכח לנו שהשיחה בחדרו של ברכה לא הוקלטה ומאחר והוכח לנו מדברי ברכה, שהסביר לנאשם שאם לא יבצע את חלקו (היינו, ימסור וישכנע שהוא לא המבצע העיקרי של הרצח), לא יוכל ברכה להביא בפני הפרקליטות את המלצתו, מכיוון שהוכח לנו שברכה רצה בכל מאודו לשכנע את הפרקליטות שתעניק לנאשם את המעמד המיוחל ומכיוון שהוכח לנו שברכה נתן לנאשם להבין שהוא יפעל למענו ויש למהלך סיכוי טוב, ברי שהאזהרות נועדו לשמש את החוקרים ככיסוי להשגות שאולי תשמענה בעתיד ולא כמסר לנאשם שיזהר וישקול את מהלכיו.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,m02001167-459,"מתחת לאזהרות החיצוניות רחשו כל אותה עת הפיתוי וההשאה, שהמאשימה הודתה בהן בכתובים, בבואה לשכנע את בית-המשפט העליון בשבתו בבג""צ.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,m02001167-459,"טענות המאשימה בסיכומיה במשפט הזוטא כי ""לנאשם לא יכולה להיות  כל טענה בדבר קיומה של הבטחה"", מתנפצות אחת לאחת אל מול תכנו של נ/7, כפי שיבואר להלן.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,m02001167-459,נ/7 כראיה במשפט,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,m02001167-459,"טענת המאשימה בסיכומיה במשפט הזוטא כי ""הנאשם לא ביקש להגיש ולא הגיש את תשובת המדינה לבית המשפט הגבוה לצדק, התשובה אינה בפני בית המשפט הנכבד כחלק ממוצגי ההגנה ובית המשפט הנכבד לא יכול לקבוע, בכל הכבוד כל ממצא נוכח אותה תשובה"" (שם, בעמ' 113), אינה מדויקת ואינה ראויה.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,m02001167-459,"הטענה אינה מדויקת, משום שתשובת המדינה לבג""צ נ/7 הוגשה ונתקבלה כראיה במשפט הזוטא (ראו החלטת אב""ד מיום 5.9.04, על גבי הודעת ההגנה מיום 30.8.04).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,m02001167-459,"הטענה אינה ראויה, משום שבא-כוחה הנכבד של המאשימה היה ער לכך שנ/7 היא ראיה מהותית וציר מרכזי במשפט הזוטא והתנהגותו בעת הדיון, כמשתקף מהפרוטוקול (לדוגמא: בעמ' 20 (50) ועמ' 519-516 (575-572) לפרוטוקול), מלמדת על הסכמתו המלאה להגשתה כראיה במשפט.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,m02001167-459,"התבטאות באי-כח המאשימה הנכבדים, בהתייחס לנ/7 כי ""מדובר בעדות מפי השמועה, הניסוח שבתשובה אינו עולה בקנה אחד עם חומר הראיות ואינו יכול להוות תחליף אמיתי לבדיקת חומר הראיות כפי שעשתה המאשימה במהלך משפט הזוטא"" וכי ""לא יעלה על הדעת לבנות ממצאים על תגובה אלמונית בלא לבדוק על סמך אילו ראיות היא ניתנה והאם היא צודקת"" (בעמ' 113 לסיכומיהם במשפט הזוטא.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,m02001167-459,"ההדגשות שלי – ע.צ.), מלמדת על הצורך בבדק בית אצל המאשימה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,m02001167-459,"לא ייתכן שהמדינה, בתגובתה לעתירה בבג""צ, כפי שבאה לבטוי מפורש במסמך נ/7, נהגה בניגוד לאמות-מידה החלות עליה, כפי שהותוו לא אחת בפסיקה (בין השאר בדנ""פ 1187/03 מ""י נ' אופיר פרץ ואח', דינים עליון כרך עא 964), לא נזהרה באמירותיה, לא בדקה ולא חקרה היטב אחר העובדות ולא הציגה בפני בית-המשפט העליון, בשיבתו בבג""צ, תמונה מלאה ואמיתית כמוטל עליה.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,m02001167-459,"ו""כל פרקליט הטוען בבית-המשפט (עושה כן – ע.צ.) כמי שדבר התביעה הכללית מדבר מגרונו"" (עניין פרץ הנ""ל בפיסקה 18 לפסק-דינה של כב' הש' בייניש).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,m02001167-459,"משכך הם פני הדברים, אין כל בסיס להתבטאות באי כוח המאשימה באשר לנ/7 ולו רצו להוכיח את האמור בה בכל הקשור לראיות עליהן התבססה התגובה וההצדקה שהייתה למסירתה, מן הראוי היה שיביאו את כותב המסמך על מנת שיאמר את דבריו בעניין זה, דבר שלא ביקשו לעשות ולא עשו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,m02001167-459,משקלו של נ/7 כראיה,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,m02001167-459,"בטענת באי-כח המאשימה הנכבדים בסיכומיהם במשפט הזוטא כי ""כשם שלא יעלה על הדעת לקבל את הצהרת המאשימה בסיכומים אלה, לפיה לא היתה הבטחה – ככזה ראה וקדש – בלא בדיקת הראיות עצמן – כך לא יעלה על הדעת לבנות ממצאים על תגובה אלמונית בלא לבדוק על סמך אילו ראיות היא ניתנה והאם היא צודקת"" (שם בעמ' 113), גלומה אי-הבנת מהותו של נ/7 כאחת מהראיות העומדות לבדיקה ולבחינה במסגרת משפט הזוטא.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,m02001167-459,"נ/7 הוא מסמך שנערך על-ידי המאשימה ונקב בעובדות שמטרתן הייתה לשכנע את שופטי הבג""צ בעמדתה באותו הליך במסגרתו עתרו כמאל, סמי, טליאס ואחרים לבטול הסכם עד המדינה עם הנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,m02001167-459,"הוכח שהמאשימה ידעה באותה עת את העובדות לאשורן, בהיותה בקשר רציף עם החוקרים ובלוותה את הפרשה כולה (ראו למשל: עדותו של בבאי בעמ' 262 (293) ועדותו של לינג בעמ' 365-364 (421-420) לפרוטוקול).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,m02001167-459,"הוכח שבית-המשפט העליון הסתמך בקביעותיו על העובדות שהמאשימה פרשה   בנ/7 (ראו סעיף 5 סיפא להחלטת כב' השופט אור בבג""צ 4085/03).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,m02001167-459,"המאשימה לא טענה כי העובדות שבהן עשתה שימוש בבג""צ, בטעות יסודן, הגם שניתנה לה ההזדמנות לעשות כן (ראו: עמ' 516 (572) ועמ' 519 (575) בשורות 23-19 לפרוטוקול).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,m02001167-459,"לפיכך, משסתמה המאשימה בתיקנו והותירה את תגובתה בבג""צ על כנה כמות שהיא, על כורחך אתה אומר שהמאשימה נתפסת על תשתית עובדתית זו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,m02001167-459,"לגופו של עניין, טענת באי-כח המאשימה הנכבדים בסיכומים במשפט הזוטא, כי המאשימה בבג""צ הסתמכה על עדות שמועה, מופרכת מיסודה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,m02001167-459,"גם הטענה ש""אין התגובה עצמה רושמת כי ניתנה לנאשם הבטחה מצד השוטרים (קיומו של המבחן האובייקטיבי).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,m02001167-459,"נהפוך הוא: בתגובה נאמר במפורש כי נאמר לנאשם כי אין לו חסינות וכי הגורם המאשר הינו הפרקליטות"" (עמ' 113 לסיכומי המאשימה למשפט הזוטא), מעוותת.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,m02001167-459,"הקורא בעיון את נ/7 ומתמקד בתשתית העובדתית שנפרשה במסמך זה ובפרט בתשתית העובדתית שהציבה המאשימה בסעיף 39 סיפא לנ/7, לאמור: ""יתירה מזו, במהלך חקירתו של המשיב 4 (הנאשם – ע.צ.) בעניינה של פרשת אילוז, אמנם נאמר למשיב 4 על ידי החוקרים כי הפרקליטות היא הגורם המאשר את הרחבת ההסכם וכי ההסכם שנחתם עמו טרם כולל את פרשת אילוז.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,m02001167-459,"עם זאת, ניתן לקבל טיעון כי המשיב 4 מסר את הודאתו בעניין פרשת אילוז, כשהוא תחת הרושם כי נושא זה, יהיה, גם הוא, חלק מן ההסכם.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,m02001167-459,(הדגשה שלי – ע.צ.).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,m02001167-459,"בכך יש כדי לגרוע מסיכויי ההרשעה בכתב האישום בעניינה של פרשת אילוז, שכן, התיק, רובו ככולו, מושתת על הודאתו של המשיב 4, וקבלת טענת זוטא מצידו של הנאשם 4 בת.פ.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,m02001167-459,"1167/02 אשר הוגש נגדו בעניין זה, הייתה מפילה את התיק לחלוטין, ואינטרס הציבור היה נפגע שבעתיים"", יבחין בעליל שגרסת המאשימה היא שיש רגליים לכל טענה בדבר פיתוי והשאה, שיעלה הנאשם בעתיד בקשר להודאות שנתן מיום 6.6.02 ועד ליום 15.5.03.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,m02001167-459,"אכן, קבילותן של הודאות הנאשם אינה מוכרעת על-פי עמדת המדינה בבג""צ (שהובעה בנ/7), אלא היא נבחנת ונבדקת על סמך הראיות בהליך שלפנינו, אך נ/7 הינה ראיה מבין הראיות המרכיבות את התשתית העובדתית שהונחה בפנינו והעובדות אשר הובאו בה, הן נתון בעל ערך רב ומשקל מכריע.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,m02001167-459,"עמדת המדינה בנ/7 מהווה סיוע ממשי למהימנות גרסת הנאשם, כי כל ההודאות שמסר עד ליום ביטול ההסכם עמו הוצאו ממנו בדרך פסולה, והיא עולה בקנה אחד עם התרשמותי מכלל עדותו של ברכה ומסקנתי שאין לעשות את אזהרות הנאשם, בהן נתלים באי-כח המאשימה בסיכומיהם, יתד לגרסתה של המאשימה.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,m02001167-459,קל וחומר שהיא זורעת ספק סביר אם אמרות הנאשם נמסרו לחוקרים באופן חופשי ומרצון.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,m02001167-459,"בין כה וכה, ברכה הודה שהמסכת העובדתית שפרשה המאשימה בנ/7 משקפת את מה שארע בחקירה, והודאתו נלמדת מכך שלא היו לו הערות על תגובה זו (עמ' 316-315 (376-375) לפרוטוקול).",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,m02001167-459,"לא שמענו מברכה שהתגובה לא הייתה מבוססת או בלתי ""צודקת"" כפי שטוענים באי כוח המאשימה, הגם שניתנה לו ההזדמנות המלאה לטעון כן גם בדיעבד.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,m02001167-459,האם גרסת הנאשם היא גרסה כבושה,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,m02001167-459,"טענתם של באי-כח המאשימה הנכבדים בסיכומיהם במשפט הזוטא (סעיף 9 בעמ'  5), שגרסת הנאשם במשפט הזוטא הינה עדות כבושה, איננה מדויקת.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,m02001167-459,"על-פי טענתם, גרסת הנאשם ""הועלתה על-ידו רק כאשר חודש נגדו כתב האישום לאחר ה-1.6.2003"" (עמ' 5 לסיכומי המאשימה במשפט הזוטא) ולא היא.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,m02001167-459,"הטענה הועלתה בפני הרכב קודם שדן בתיק זה עוד ביום 5.11.02, ובריש גלי בישיבה ביום 13.2.03 (ראו גם הודעת ההגנה המפרטת את נימוקי משפט הזוטא שהוגשה לתיק לקראת הישיבה הנ""ל), כלומר, בטרם נחתם עם הנאשם ההסכם השני ז/59 ביום 2.3.03.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,m02001167-459,"אדרבא, המאשימה, בכותבה את נ/7 ביום ה-15.5.03, הייתה ערה לטענותיו של הנאשם במשפט הזוטא ועל-כן עמדתה בבג""צ היוותה הלכה למעשה התייחסות עובדתית לטענות אלה, וככזו היא תומכת בהן.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,m02001167-459,אמרות שנמסרו על ידי הנאשם בפרק הזמן הראשון,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,m02001167-459,"הפסיקה הכירה בכך, ש""מקום שהרשות מציגה בפני חשוד ""אפשרות"" שיוענק לו מעמד של ""עד מדינה"" אם הגירסה שימסור תימצא על ידי הפרקליטות מצדיקה נקיטה בצעד זה, קמה לזכותו של החשוד חזקה, שהודייתו נמסרה מכוחה של הצעת הרשות; והתביעה נושאת בנטל השכנוע, שלאותה הצעה לא הייתה כל השפעה על החלטתו של החשוד לוותר על זכות השתיקה שמעניק לו הדין.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,m02001167-459,"חשיפת גירסה בפני הרשות לצורך בחינת האפשרות של הענקת מעמד של עד מדינה, מהווה ויתור ממשי מרחיק לכת מצידו של החשוד על זכות השתיקה שלו; והיא נעשית מתוך אמון, שדבריו לא ישמשו ראיה לחובתו, אם המעמד המיוחל לא ינתן לו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,m02001167-459,לחשוד שמורה על פי הדין זכות שתיקה מוחלטת; ומן הראוי לנקוט בהקשר זה עמדה המתישבת עם הגנה קפדנית על הזכות האמורה.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,m02001167-459,ולא למיותר יהיה להדגיש.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,m02001167-459,"הצגת ""אפשרות"" לשמש עד מדינה - ובמיוחד אמורים הדברים, כאשר ה""תמורה"" לשיתוף הפעולה עם התביעה היא אי העמדה לדין והאשמה המיוחסת לחשוד הינה חמורה - מהווה גורם מפתה מרחיק לכת; ועל חוקרי המשטרה להיזהר זהירות מרובה, שלא להעלות ""אפשרות"" כזו בפניו של חשוד - המייחס לה, מטבע הדברים, חשיבות רבה - אלא אם כן המדובר בהצעה אמיתית ובעלת ערך עבור החשוד.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,m02001167-459,"נקיטה ב""הצעות"" בתחום זה כ""תחבולה"", גם כשההצעה מדברת ב""אפשרות"" מסוייגת גרידא ומלווה באזהרה כבמקרה דנא - הינה פסולה מעיקרה; ותוצאת הנקיטה בה - תהיה פסילת דבריו של הנאשם כראיה לחובתו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,m02001167-459,"הוכח בענייננו, שהנאשם מסר את אמרותיו בפרשת הרצח בפרק הזמן הראשון, כתוצאה מהצעתו המפורשת של ברכה להביאן בפני הפרקליטות לצורך החלטתה אם להעניק לו מעמד של עד-מדינה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,m02001167-459,"הוכח בענייננו, שהנאשם מסר את אמרותיו בפרשת הרצח בפרק הזמן הראשון במהלך משא-ומתן שנוהל עמו לקראת הסדר, שקרם עור וגידים בדמות ההסכם השני.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,m02001167-459,"על-כן, אמרות מפלילות שמסר הנאשם לחוקרים בפרק הזמן הראשון, אינן קבילות.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,m02001167-459,אימרות שנמסרו על ידי הנאשם בפרק הזמן השני,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,m02001167-459,"אין מחלוקת על-כך, שכל אימרה שמסר הנאשם בפרק זמן זה, המפלילה אותו, נעשתה על בסיס הסכם עד-המדינה שנחתם עמו ואשר בוטל על ידי המאשימה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,m02001167-459,"המאשימה מבקשת לבחון את קבילות האימרות שמסר הנאשם בפרק זמן זה, על-פי היוזמה לעשיית ההסכם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,m02001167-459,"לטעמה, היוזמה לעריכת ההסכם באה מהנאשם ולכן, משהנאשם הפר את התחייבותו עפ""י ההסכם, רשאית המאשימה ""לבצע שימוש נגד הנאשם בכל הודיה שנתקבלה ממנו וזאת גם לאחר שנחתם עמו הסכם עד המדינה בתאריך 2.3.04"" (עמ' 106 לסיכומיה במשפט הזוטא).",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,m02001167-459,"המלומד קדמי סבור ש""לכאורה, על פני הדברים, נראה כי הכלל המתחייב הוא שהודיה שמוסר חשוד על בסיס הסכם ""עד מדינה"" או על בסיס ""עסקת טיעון"" שנחתמו עמו – או שסוכמו עמו בעל פה – אינה קבילה כראיה לחובתו, אם מסיבה כלשהי ההסכם אינו מיושם הלכה למעשה; וזאת – בשל כך שעצם ההסכמה בהקשר זה מייתרת את הצורך בבחירה אם למסור הודיה אם לאו, ומכל מקום – הסכם כאמור מהווה פיתוי נכבד ביותר למסירת ההודיה."" (י. קדמי, 'על הראיות', שם, בעמ' 96).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
