110,ME-22-03-32883-128,"לעניין המתחם לא למותר יהיה להזכיר, כי המחוקק מצא לקבוע עונש מזערי לעבירות נשק בהוראת שעה (סעיף 144(ז) לחוק העונשין), כך שהעונש שיוטל על מבצעי עבירות אלו לא יפחת מרבע העונש המרבי שקבע המחוקק לצדה של העבירה אלא אם החליט בית המשפט מנימוקים מיוחדים לחרוג מכך.",	דיון והכרעה
111,ME-22-03-32883-128,"תיקון זה (תיקון מס' 140 - הוראת שעה), התשפ""ב-2021) משקף במידה רבה את רצון המחוקק להחמיר בענישה בעבירות אלו.",	דיון והכרעה
112,ME-22-03-32883-128,"העונש לצידה של עבירת ייבוא הנשק, שהיא העבירה המרכזית שבה הורשעו הנאשמים, הוא 15 שנות מאסר ולכן העונש המזערי צריך לעמוד על 45 חודשים.",	דיון והכרעה
113,ME-22-03-32883-128,"הנאשמים פגעו בערכים המוגנים של בטחון המדינה וריבונותה, שלום הציבור, ביטחונו והסדר הציבורי.",	דיון והכרעה
114,ME-22-03-32883-128,"זמינותו של כלי נשק בידיים של גורמים בלתי מורשים ומפוקחים מאפשר ביתר קלות שימוש לא חוקי בכלי נשק זה, בין אם לצורך הגשמת מטרות פליליות ובין אם לצורך הגשמת מטרות לאומניות-ביטחוניות.",	דיון והכרעה
115,ME-22-03-32883-128,"די בקליע אחד הנורה על אדם או על רכב בו נוסעים כדי להוביל לפגיעה קטלנית ולמצער קשה, ונקל לשער את היקף הפגיעה בשלום הציבור, בטחונו והסדר הציבורי כשמדובר בייבוא של כלי נשק ותחמושת בהיקף שכזה.",	דיון והכרעה
116,ME-22-03-32883-128,"בענייננו הנאשמים ששיתפו פעולה ייבאו יחד עם אחר, תוך מעורבות של גורמים מירדן, דרך גבול ירדן, 12 רוס""ר מסוג קלצ'ניקוב, 12 מחסניות ו-56 כדורים בקוטר 7.62 מ""מ תואמים.",	דיון והכרעה
117,ME-22-03-32883-128,"עבירות נשק הן בעלות פוטנציאל לפגיעה קטלנית בשלום הציבור, ולא בכדי ניכרת מגמה רציפה בפסיקה של החמרת הענישה בעבירות אלו.",	דיון והכרעה
118,ME-22-03-32883-128,בית המשפט העליון התייחס לא אחת לחומרה היתרה של יבוא והברחת נשק לגבולות המדינה.,	דיון והכרעה
119,ME-22-03-32883-128,יבוא והברחת נשק לגבולות המדינה מהווים את אחת החוליות הראשונות בשרשרת אשר מגדילה את מספרם של כלי נשק קטלניים המסתובבים בשוק ומזינה את האלימות והפעילות החבלנית.,	דיון והכרעה
120,ME-22-03-32883-128,"מדובר בכלי נשק אשר נמכרים על-פי רוב למרבה במחיר, מבלי לדעת לאלו ידיים יתגלגלו בסופו של יום.",	דיון והכרעה
121,ME-22-03-32883-128,"מידת הפגיעה בערכים המוגנים בענייננו היא גבוהה ומשמעותית בשים לב לארגון ולהערכות שנדרשו על מנת לבצע את העבירות, לסוג כלי הנשק ואופיים ההתקפי, למספר כלי הנשק, לתחמושת התואמת שצורפה לכלי הנשק ולכך שהייבוא בוצע דרך גדר הגבול עם ירדן.",	דיון והכרעה
122,ME-22-03-32883-128,"באשר לנסיבות ביצוע העבירות נתתי משקל לתכנון, להתארגנות ולתיאום שקדמו לביצוע העבירות; לפגיעה בביטחון ובריבונות המדינה; למקום שבו בוצעה ההברחה (גבול ירדן שהוא גבול ארוך אשר קיים קושי לסכל עבירות מעין אלו בשל כך, ואשר בו פועלים כוחות ביטחון שונים הנדרשים להסית את תשומת ליבם ממשימות הביטחון השוטפות.",	דיון והכרעה
123,ME-22-03-32883-128,"עוד יצוין בהקשר זה, כי מריבוי התיקים הדומים, כפי שיפורט בין היתר בסקירת הפסיקה להלן, נדמה כי גבול ירדן הפך לזירה המובילה של הברחות נשק אל תוך ישראל); לתעוזה; לפוטנציאל הסיכון שעלול היה להיגרם לו היה האירוע מסלים; למשאבים שכוחות הביטחון הקצו כדי לסקל את ההברחה; לנזק שעלול היה להיגרם לו כלי הנשק והתחמושת היו מגיעים לשוק, ובפרט לידיים חבלניות; לסוג כלי הנשק ואופיים ההתקפי; למספר כלי הנשק; לתחמושת ולמחסניות התואמות; ולסיבה בעטיה בוצעו העבירות (בצע כסף).",	דיון והכרעה
124,ME-22-03-32883-128,"לצד זאת, נתתי משקל לכך שבסופו של יום כלי הנשק והתחמושת נתפסו ולא הגיעו לידיים עויינות ובכך צומצמה מידת הנזק שנגרמה לציבור כתוצאה מביצוע העבירות.",	דיון והכרעה
125,ME-22-03-32883-128,"בענייננו, כל אחד מהנאשמים טען בהתאם להסדר שהגיע עם המאשימה כי חלקו בביצוע העבירות קטן יותר משל השני ומכאן שיש להטיל עליו עונש נמוך יותר מהעונש שיוטל על שותפו לעבירה.",	דיון והכרעה
126,ME-22-03-32883-128,"לדידי לא קיימים הבדלים משמעותיים בין חלקם של הנאשמים בביצוע העבירות, לא בהקשר של השלב של ההצטרפות להתארגנות העבריינית, לא בהקשר של הגורם ששוחח עם אחרים או הביא אחרים ולא בהקשר של הנוכחות הפיזית בנקודת ההעברה.",	דיון והכרעה
127,ME-22-03-32883-128,ההבדלים הקיימים בעניינים אלה הם לא משמעותיים בתמונה הכוללת.,	דיון והכרעה
128,ME-22-03-32883-128,כל אחד מהנאשמים תרם את תרומתו לביצוע ההברחה המשותפת.,	דיון והכרעה
129,ME-22-03-32883-128,"עם זאת, נאשם 1 הורשע בעבירה נוספת של שהיה בלתי חוקית בישראל.",	דיון והכרעה
130,ME-22-03-32883-128,"עבירה זו מצדיקה כשלעצמה הטלת עונש מוחשי, אך בכך לא סגי.",	דיון והכרעה
131,ME-22-03-32883-128,במעשיו של נאשם 1 חומרה יתירה.,	דיון והכרעה
132,ME-22-03-32883-128,זה ניצל את שהייתו שלא כדין בישראל לצורך הברחת כלי נשק ותחמושת אל תוך ישראל.,	דיון והכרעה
133,ME-22-03-32883-128,"בבחינת ""יסיף על חטאתו פשע"" (איוב, לד, 37).",	דיון והכרעה
134,ME-22-03-32883-128,שילוב זה הופך את נסיבות ביצוע העבירות על-ידו לחמורות יותר.,	דיון והכרעה
135,ME-22-03-32883-128,אין דומה מי אשר מנצל שהייתו בישראל שלא כדין לצורך עבודה למשל למי אשר שוהה בה לצורך (או גם לצורך) ביצוע עבירות פליליות.,	דיון והכרעה
136,ME-22-03-32883-128,"באופן דומה, ייבוא נשק על-ידי אזרח המדינה הוא חמור, אך הוא חמור שבעתיים אם מתברר כי תושב זר שהפר הריבונות מעצם שהייתו במדינה שלא כדין, הגדיל והפר הריבונות גם בדרך של ייבוא כלי נשק אל תוך המדינה תוך העמדת אזרחי אותה מדינה בסיכון.",	דיון והכרעה
137,ME-22-03-32883-128,"באשר לטענת ב""כ נאשם 1 ביחס לאכיפה הבררנית אל מול נאשם 2 שלא הואשם בעבירה של הסעת שב""ח אציין כי נאשם 1 הגיע להסדר עם המאשימה כשהוא יודע את פרטי ההסדר עם נאשם 2 לרבות העובדה כי כתב האישום המתוקן בעניינו לא כלל עבירה של הסעת שב""ח, ואף על פי כן הסכים במסגרת ההסדר עם המאשימה שכתב האישום המתוקן בעניינו יכלול את עבירת השב""ח.",	דיון והכרעה
138,ME-22-03-32883-128,הסכמה מודעת זו לא יכולה לדור בכפיפה אחת עם טענות מאוחרות ביחס לאותה הסכמה.,	דיון והכרעה
139,ME-22-03-32883-128,"חזקה על נאשם 1 שהביא באמצעות בא-כוחו עניין זה במהלך המשא ומתן מול המאשימה, ולמצער שיכול היה לעשות כן, ומשהסכים להסדר ולכתב האישום המתוקן בעניינו, הכולל כאמור את עבירת השב""ח, מושתק הוא עתה מלהעלות טענה שהוא הופלה לרעה משהואשם והורשע בעבירה הקשורה בחוק זה.",	דיון והכרעה
140,ME-22-03-32883-128,"מנעד הענישה בעבירת יבוא הנשק הוא רחב והוא תלוי נסיבות ה""עושה"" לרבות גילו, עברו הפלילי, השתלבותו בהליך טיפולי ומידת ההצלחה בהליך זה, אך בעיקר בנסיבות ה""מעשה"" לרבות במספר ומגוון כלי הנשק שיובאו ולסוגם ואופיים, למקום הגאוגרפי שבו בוצע הייבוא ולאופן בו יובאו כלי הנשק, לאופי הקשר וההתארגנות, למספר ולזהות המעורבים, לשאלה האם כלי הנשק נתפסו בסמוך לאחר הייבוא ולסיבות בעטיין בוצעה העבירה.",	דיון והכרעה
141,ME-22-03-32883-128,עיינתי בפסיקה שצרפו הצדדים שחלקה תפורט להלן.,	דיון והכרעה
142,ME-22-03-32883-128,מטבע הדברים צרף כל צד פסיקה התומכת בעמדתו העונשית.,	דיון והכרעה
143,ME-22-03-32883-128,"להלן תוצג פסיקה במקרים דומים תוך שמודע אני להבדלים בין נסיבות ה""עושה"" וה""מעשה"" שבאותם מקרים לבין ענייננו, ולהבדלים אלה יינתן המשקל המתאים.",	דיון והכרעה
144,ME-22-03-32883-128,"עוד ראוי להדגיש כי פסק דין זה ניתן לפני כ- 14 שנים, היינו זמן רב לפני שהחלה מגמת ההחמרה בענישה בעבירות נשק ולפני שאלו הפכו להיות מכת מדינה.",	דיון והכרעה
145,ME-22-03-32883-128,"על נאשם 2, שהורשע בעבירות של סיוע ליבוא נשק והפרעה לשוטר, גזר בית המשפט המחוזי במסגרת הסדר טיעון ""פתוח"" עונש של 3 שנות מאסר.",	דיון והכרעה
146,ME-22-03-32883-128,"במקרה זה ייבאו נאשמים 1 ו-3 כשנאשם 2 מסייע בידם 14 כלי נשק שונים, 9 מחסניות ו- 81 כדורים דרך גבול ירדן.",	דיון והכרעה
147,ME-22-03-32883-128,בהמשך ברחו משוטרים שרדפו אחריהם באופן רכוב ורגלי עד אשר נתפסו,	דיון והכרעה
148,ME-22-03-32883-128,"במסגרת הנסיבות שאינן קשורות לביצוע העבירות (אציין כי לא מצאתי לחרוג ממתחם העונש ההולם שקבעתי בעניינו של נאשם 2), נתתי דעתי להודאות הנאשמים, ללקיחת האחריות ולחיסכון בזמן שיפוטי (כל אחד בהתאם לשלב בהליך בו הודה); לכך שהם נעדרי עבר פלילי; לנסיבותיהם האישיות-משפחתיות; לנזק שייגרם להם ולמשפחותיהם כתוצאה מהעונש שיוטל עליהם ולהמלצות שירות המבחן.",	דיון והכרעה
149,ME-22-03-32883-128,"בעניינו של נאשם 1 נתתי משקל גם למצבו הרפואי, לקושי האינהרנטי במאסרו בהיותו תושב זר כמו גם לרצון ולמוטיבציה שהביע לחזור לנהל אורח חיים נורמטיבי.",	דיון והכרעה
150,ME-22-03-32883-128,נאשם 1 מצא לנכון לצרף בנוסף לתסקיר שירות המבחן שהתקבל בעניינו חוות דעת פרטית.,	דיון והכרעה
151,ME-22-03-32883-128,"הגם שדרך המלך לבחינה של מערך חייו של הנאשם ובחינת שיקולי השיקום היא באמצעות הגוף האובייקטיבי, המקצועי ואשר משמש כזרועו הארוכה של בית המשפט – שירות המבחן, לא מצאתי להתעלם מהאמור בחוות הדעת הפרטית שהוגשה ונתתי משקל לנסיבות חייו של הנאשם, ולחרטה ולמוטיבציה שהוא מגלה להשתקם ולחזור ולנהל חיים נורמטיביים כפי שאלו פורטו בחוות הדעת.",	דיון והכרעה
152,ME-22-03-32883-128,בעניינו של נאשם 2 נתתי משקל לעדות האב וחברי המשפחה באשר להתנהלותו הנורמטיבית עד לביצוע העבירות.,	דיון והכרעה
153,ME-22-03-32883-128,"לצד כל האמור, סבורני שיש לתת ביטוי בענישה לשיקולי ההרתעה, הן של הנאשמים עצמם והן של הרבים.",	דיון והכרעה
154,ME-22-03-32883-128,שיקולים אלו יפים לגזרה זו של עבירות והם נדרשים בצוק העיתים.,	דיון והכרעה
155,ME-22-03-32883-128,"כפי שיפורט, עונש המאסר שיוטל על נאשם 1 יהיה חמור מעונש המאסר שיוטל על נאשם 2.",	דיון והכרעה
156,ME-22-03-32883-128,"זאת, הן בשל כך שנאשם 1 עבר עבירה נוספת של שהייה בישראל שלא כדין, הן בשל כך שנסיבות ביצוע עבירת ייבוא הנשק בעניינו חמורות יותר מקום זו מבוצעת על-ידי תושב זר שהפר הריבונות מעצם שהייתו בישראל והגדיל ופגע בריבונות בשל ביצוע עבירות פליליות בתוך ישראל, עבירות המסכנות את אזרחי המדינה, והן בשל כך שנאשם 2 הודה במיוחס לו בשלב מוקדם הרבה יותר של ההליך.",	דיון והכרעה
157,ME-22-03-32883-128,כזכור נאשם 1 הודה במיוחס לו רק בסיום פרשת התביעה ולכן לא זכאי הוא לאותה מידה של הקלה לה זכאי נאשם 2 שהודה בתחילת הליך ההוכחות.,	דיון והכרעה
158,ME-22-03-32883-128,"לא למותר לציין, כי אף המאשימה סברה שנכון להטיל על נאשם 2 עונש קל מזה של נאשם 1.",	דיון והכרעה
159,ME-22-03-32883-128,"באשר לרכיבים הנלווים לעונש המאסר, סבורני כי יש להטיל עונש של מאסר על תנאי ארוך ומרתיע ובנוסף יש להטיל גם קנס משמעותי על כל אחד מן הנאשמים.",	דיון והכרעה
160,ME-22-03-32883-128,"במסגרת ההתמודדות עם תופעת עבירות הנשק יש להשתמש גם באכיפה כלכלית שכן עבירות אלו נעברות לא פעם, כמו בענייננו, מטעמים כלכליים.",	דיון והכרעה
161,ME-22-03-32883-128,"עם זאת, ביחס לרכיב הקנס אתחשב בנסיבותיהם האישיות של הנאשמים, לרבות במצבם הכלכלי כמצוות סעיף 40 ח' לחוק עונשין, בכך שכלי הנשק והתחמושת נתפסו בטרם הושג רווח כלכלי מהם ובתקופות המאסר הממושכות שתוטלנה על הנאשמים.",	דיון והכרעה
162,ME-22-03-32883-128,"לאור כל האמור לעיל, אני מטיל על הנאשמים את העונשים הבאים:",	דיון והכרעה
163,ME-22-03-32883-128,א.	9 שנות מאסר בפועל החל מיום מעצרו.,	נאשם 1
164,ME-22-03-32883-128,ב.,	נאשם 1
165,ME-22-03-32883-128,"12 חודשי מאסר על תנאי, למשך 3 שנים מיום השחרור מן המאסר, שלא יעבור 			עבירת נשק.",	נאשם 1
166,ME-22-03-32883-128,"3 חודשי מאסר על תנאי, למשך 3 שנים מיום השחרור מן המאסר, שלא יעבור עבירה בניגוד לחוק הכניסה לישראל.",	נאשם 1
167,ME-22-03-32883-128,"ג. 	קנס בסך 25,000 ₪ או חודשיים מאסר תמורתו.",	נאשם 1
168,ME-22-03-32883-128,הקנס ישולם בתוך שנתיים מהיום.,	נאשם 1
169,ME-22-03-32883-128,8 שנות מאסר בפועל.,	נאשם 2
173,ME-22-03-32883-128,הקנס ישולם בתוך שנה מהיום.,	נאשם 2
174,ME-22-03-32883-128,54678313	זכות ערעור בתוך 45 יום לבית המשפט העליון.,	נאשם 2
175,ME-22-03-32883-128,"ניתן היום,  י""ז סיוון תשפ""ד, 23 יוני 2024, במעמד הצדדים.",	נאשם 2
