text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"במעבדה נתפסו 500 שתילים במשקל כולל של 55 ק""ג נטו קנבוס.",0,0,1,0,1,0,0,1,0,0,0
בית המשפט המחוזי קבע מתחם עונש הולם לעבירות הסמים שיוחסו לו הנע בין 24 ל-48 חודשי מאסר בפועל.,0,0,0,1,0,0,0,0,0,0,0
בסופו של יום הטיל בית המשפט עונש מאסר בפועל בן 38 חודשים בגין עבירות הסמים והעבירות שיוחסו לו בכתב האישום השני.,0,0,0,0,0,0,0,0,0,0,0
ערעור שהוגש מטעם ההגנה על חומרת העונש נדחה לאחר שהמערער חזר בו מן הערעור בהמלצת בית המשפט העליון.,0,0,0,1,0,0,0,0,0,0,0
"בית המשפט המחוזי קבע מתחם עונש הולם הנע בין 18 ל-48 חודשי מאסר בפועל, ותוך שסטה מהמתחם בשל שיקולי שיקום השית עליו עונש בן 9 חודשי מאסר בפועל לריצוי בעבודות שירות, קנס בסך 10,000 ₪ ועונשים נלווים.",0,0,0,1,0,0,0,0,0,0,0
"בית המשפט העליון קיבל את ערעור המדינה על קולת העונש באופן חלקי, תוך שציין כי מדובר במקרה חריג המחייב החמרת הענישה.",0,0,0,1,0,0,0,0,0,0,0
"לדברי בית המשפט העליון הן מתחם הענישה והן התוצאה הסופית אליה הגיע בית המשפט קמא, הקלו עם הנאשם יתר על המידה באופן המצדיק התערבות.",0,0,0,1,0,0,0,0,0,0,0
"בית המשפט ציין בין היתר כי הרף התחתון של המתחם נמוך ביחס לפסיקה הנוהגת במקרים דומים כמו גם העונש שהושת עליו, והשית עליו 18 חודשי מאסר לריצוי בפועל.",0,0,0,1,0,0,0,0,0,0,0
"אשר לקנס, קבע כי אינו חורג ממדיניות הענישה הנוהגת ודחה את הערעור בנוגע לרכיב זה.",0,0,0,1,0,0,0,0,0,0,0
"באותו מקרה שכר הנאשם בית פרטי בתמורה לדמי שכירות בסך 8,000 ₪ מדי חודש, ובסיוע אחר הסב את הבית למעבדה לצורך גידול, ייצור והפקת סם מסוכן מסוג קנבוס.",0,0,1,0,1,0,1,1,0,0,0
"הנאשם גידל במעבדה 47 ק""ג קנבוס במשך כ-3 חודשים ולשם הקמת המעבדה היא אובזרה בציוד רלוונטי כמו גופי תאורה ייעודיים, אדניות ועוד.",0,0,1,0,1,0,1,1,0,0,0
"בית משפט המחוזי בתל אביב קבע מתחם עונש הולם הנע בין 20 ל- 45 חודשי מאסר, והשית על הנאשם עונש בן 20 חודשי מאסר בפועל.",0,0,0,1,0,0,0,0,0,0,0
"הצדדים הגישו לבית המשפט פסיקה ענפה מטעמם, המלמדת על טווח ענישה מגוון בהתאם לנסיבות המקרה והעושה.",0,0,0,1,0,0,0,0,0,0,0
"כאן המקום לציין כי הפסיקה שהוגשה על ידי המאשימה רובה ככולה ניתנה על ידי בית המשפט המחוזי, שכידוע, על אף שיש בידה לסייע בקביעת מתחם העונש ההולם, היא אינה מחייבת את בית המשפט בערכאה זו.",0,0,0,1,0,0,0,0,0,0,0
"אשר לפסיקה שהגיש הסנגור, ניכר כי בחלקה עניינה בנסיבות שונות מאלה שבתיק דנן בשל כמויות שונות של הסם, עבירות נוספות ושונות מאלה שיוחסו לנאשם, מקרים בהם ההליך השיקומי היה כה חיובי שהצדיק סטייה מהמתחם, נסיבות אישיות קשות וחריגות ועוד כהנה וכהנה נתונים שניתן לאבחן מאלה הקיימים בתיק זה.",0,0,0,1,0,0,0,0,0,0,0
"ואולם לא ניתן להתעלם מהעובדה כי עיון בפסיקת בית המשפט העליון שהוגשה מטעם ההגנה מלמד כי ניתן לראות שבחלק מן התיקים גם אלה שמשקל הסם שנתפס הוא גדול יותר, עדיין טווח המתחמים נמוך מזה לו עתרה המאשימה.",0,0,0,1,0,0,0,0,0,0,0
"משכך וכפי שצוין לעיל הפסיקה שהובאה מהווה אך אמת מידת לטווח הענישה הראוי, ובוודאי שהיא אינה חזות הכל ולא מהווה שיקול בלעדי לצורך קביעת המתחם.",0,0,0,1,0,0,0,0,0,0,0
מכל האמור בהתחשב במכלול הנתונים שצוינו מצאתי לקבוע מתחם עונש הולם לכלל העבירות בהן הורשע הנאשם הנע בין 23 ל-48 חודשי מאסר בפועל.,0,0,0,1,0,0,0,0,0,0,0
במקרה דנן לא קיימים שיקולים אשר מצדיקים סטייה מן המתחם לחומרא או לקולא.,0,0,0,1,0,0,0,0,0,0,0
"שיקול ההגנה על שלום הציבור הינו ממין העניין, אולם אינו מצדיק סטייה מן המתחם לחומרא.",0,0,0,1,0,0,0,0,0,0,0
"השיקול השיקומי הינו בעל משקל כלשהו, אך לא עד כדי חריגה מן המתחם.",0,0,0,1,0,0,0,0,0,0,0
"בגזירת העונש ההולם את מעשי הנאשם שבפניי, יש מקום להתחשב בנסיבותיו האישיות שאינן קשורות לביצוע העבירות.",0,0,0,1,0,0,0,0,0,0,0
במסגרת זו מן הראוי לתת את הדעת לנסיבות הבאות:,0,0,0,1,0,0,0,0,0,0,0
"אין חולק כי ריצוי עונש מאסר בין כתלי הכלא עלולה לפגוע בנאשם, בחור צעיר נשוי ואב לפעוטה.",0,1,0,0,0,0,0,0,0,0,0
"יחד עם זאת, מדובר בנאשם שריצה בעבר עונש מאסר בין כתלי הכלא כך שמדובר במי שטעם המאסר אינו זר לו כלל ועיקר, ומשכך אין לצפות לפגיעה חריגה בנאשם מעצם הטלתו של המאסר.",0,1,0,0,0,0,0,0,0,0,0
"אמנם לא יכול להיות חולק כי שליחת הנאשם למאסר עלולה לפגוע גם באשתו ובבתו, ואולם לא מדובר בפגיעה חריגה מעבר לפגיעה הטבעית שנגרמת במקרים שכאלה.",0,0,0,1,0,0,0,0,0,0,0
נטילת אחריות של הנאשם על מעשיו ומאמציו לחזור למוטב; הנאשם הודה בעבירות המיוחסות לו בכתב אישום מתוקן במסגרת הסדר טיעון שנערך בין הצדדים שלא כלל הסכמה עונשית.,0,0,0,0,0,0,0,0,0,1,1
"הודאה זו, אף אם לא בהזדמנות הראשונה, מלמדת על חרטה והבנת הפסול שבמעשה, ויש בה חיסכון במשאבים ובזמן שיפוטי יקר, על כל המשמעויות הנלוות לכך.",0,0,0,0,0,0,0,0,1,0,0
"הסנגור טען כי הודאה זו גילמה בתוכה את ראשית צעדיו של הנאשם בנתיב השיקומי בו החליט לפסוע, כשבהמשך ישיר לכך השתלב בתכניות טיפול שונות במסגרת שב""ס.",0,1,0,0,0,0,0,0,0,0,0
"לטענתו הנאשם מביע רצון ומוטיבציה כנים להשתקם כפי שגם עולה מדיווח שב""ס, והוא אף גייס מעגלי תמיכה נוספים שיסייעו לו להתמיד בתהליך עם שחרורו ממאסר.",0,1,0,0,0,0,0,0,0,0,0
"לטענת המאשימה הדיווח העדכני שהציג שב""ס בעניינו של הנאשם הינו לקוני ולא ניתן ללמוד ממנו על תהליך שיקומי מוצק ומשמעותי המצדיק הקלה בעונשו.",0,0,0,1,0,0,0,0,0,0,0
"בעניין זה יאמר כי נכון שהדיווח שהוגש מטעם שב""ס לתיק בית המשפט אינו מלמד על הליך שיקום משמעותי וממצה של הנאשם במסגרת הכלא.",0,0,0,1,0,0,0,0,0,0,0
"ואולם לא ניתן להתעלם מההתרשמות החיובית של גורמי שב""ס מהתנהלות הנאשם בין כתלי הכלא, מהתמדתו במסגרות הטיפול השונות, מהיחס הרציני שמפגין כלפיהן והמוטיבציה שמבטא.",0,1,0,0,0,0,0,0,0,0,0
משכך סבורני יש בהחלט מקום לתת משקל לקולא לנתון זה בגזירת עונשו של הנאשם.,0,0,0,1,0,0,0,0,0,0,0
"אמנם שיקולי השיקום במקרה דנן אינם מצדיקים סטיה לקולא ממתחם העונש ההולם, אך בהחלט מצדיקים את מיקומו של הנאשם בחלקו התחתון של המתחם.",0,0,0,1,0,0,0,0,0,0,0
"עברו הפלילי של הנאשם; הנאשם כבן 27 ולחובתו 2 הרשעות קודמות ורישום אחד מבית משפט לנוער בעבירות של אלימות, הפרת הוראה חוקית, החזקת סכין ועבירות רכוש.",0,1,0,0,0,0,0,0,0,0,0
"הנאשם ריצה בעבר עונש מאסר בפועל בן 11.5 חודשים, ובנוסף נגזר עליו עונש מאסר בן 7.5 חודשים לריצוי בעבודות שירות, שהופקעו לאור מעורבותו בתיק דנן.",0,1,0,0,0,0,0,0,0,0,0
הנה כי כן אין מדובר במי שזו לו הסתבכותו הראשונה עם החוק.,0,0,0,0,0,0,0,0,0,0,0
"יחד עם זאת הרשעותיו הקודמות אינן כוללות עבירות בתחום הסמים וברובן נוגעות לעבירות שבוצעו לפני שנים רבות, האחרונה מביניהן משנת 2016.",0,1,0,0,0,0,0,0,0,0,0
"מכל האמור באיזון בין מכלול השיקולים מצאתי למקם את הנאשם בחלקו התחתון של מתחם העונש ההולם ולהטיל עליו עונש שייתן ביטוי מחד לשיקולי ההרתעה, ההלימה והגמול, בשים לב לחומרת העבירות והסכנות הגלומות בהן; ומאידך ישקלל את הודאתו ולקיחת האחריות מצדו, את מאמציו לחזור למוטב ואת נסיבותיו האישיות.",0,0,0,0,0,0,0,0,0,0,1
"אשר לרכיב הקנס, תכלית ביצוע העבירות בהן הורשע הנאשם, היא לרווח כלכלי.",0,0,0,1,0,0,0,0,0,0,0
"משזו התכלית העומדת במרכז העבירות, הרי שהענישה, ברגיל, צריכה לכלול רכיב כלכלי ממשי שיהיה בו להרתיע את הנאשם וכמותו מביצוע עבירות כאלה בעתיד.",0,0,0,1,0,0,0,0,0,0,0
"בקביעת סכום הקנס, אתחשב מחד בחומרת העבירות והעובדה כי בסופו של יום בוצעו לצורך הפקת רווחים הא ותו לא, ומאידך אתחשב במצבו הכלכלי הדחוק של הנאשם.",0,0,0,0,0,0,0,0,0,0,0
"אשר לבקשה להכרזת הנאשם ""סוחר סמים"", הרי שמקומה של בקשה זו, בהתאם להוראות סעיף 36א(ב) לפקודת הסמים בשלב שלפני הכרעת הדין ועובר אליה.",0,0,0,1,0,0,0,0,0,0,0
"אציין כי בכל מקרה וממילא אין כל משמעות להכרזה שכזו בנסיבות התיק דנן, שכן לא נשמעה כל התנגדות מצד הנאשם ובא כוחו לבקשת החילוט של המדינה, ולפיכך יינתן צו כמבוקש בעניין זה.",0,0,0,1,0,0,0,0,0,0,0
מכל האמור ועל יסוד כלל השיקולים שמניתי לעיל אני גוזרת על הנאשם את העונשים הבאים:,0,0,0,1,0,0,0,0,0,0,0
24 חודשי מאסר בפועל בניכוי ימי מעצרו מיום 31.03.21.,1,0,0,0,0,0,0,0,0,0,0
"10 חודשי מאסר על תנאי, והנאשם לא יישא בעונש זה אלא אם כן יעבור בתוך 3 שנים מיום שחרורו מן המאסר כל עבירה מסוג פשע על פי פקודת הסמים ו/או עבירה של גניבה בנסיבות מיוחדות.",1,0,0,0,0,0,0,0,0,0,0
"3 חודשי מאסר על תנאי, והנאשם לא יישא בעונש זה אלא אם כן יעבור בתוך 3 שנים מיום שחרורו מן המאסר כל עבירה מסוג עוון על פי פקודת הסמים.",1,0,0,0,0,0,0,0,0,0,0
"קנס בסך 10,000 ₪, או חודש מאסר תמורתו.",1,0,0,0,0,0,0,0,0,0,0
"הקנס ישולם ב-5 תשלומים חודשיים שווים ורצופים, הראשון שבהם ביום 1.9.22 והיתרה ב-1 לכל חודש שלאחריו.",0,0,0,0,0,0,0,0,0,0,0
"אי עמידה באחד מן התשלומים, יעמיד את מלוא סכום הקנס לפירעון מיידי.",0,0,0,1,0,0,0,0,0,0,0
"ניתן בזאת צו כללי למוצגים, לרבות צו להשמדת הסם ולחילוט ציוד המעבדה.",1,0,0,0,0,0,0,0,0,0,0
זכות ערעור תוך 45 יום.,0,0,0,1,0,0,0,0,0,0,0
"ניתן והודע היום י""ט תמוז התשפ""ב 18 יולי 2022, במעמד הנוכחים.",0,0,0,1,0,0,0,0,0,0,0
