,case,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,RESPO,REGRET,CIR_USE,CIR_TYPE_WEP,CIR_STATUS_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_OBTAIN_WAY_WEP,CIR_MONEY_PAID_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,_HELD_WAY_WEP
87,m08000207-175,"אני חושב, כי מקום זה מתאים לנאשם, העוסק בבישול של מזון, ואם יקדיש את מחצית השנה הקרובה לעבודות שירות אלה, יהיה בכך משום ענישה הולמת.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,m08000207-175,"הבאתי בחשבון גם את דבריו של הנאשם וחרטתו, ואכן נחה דעתי כי יפיק את הלקחים מאותו מקרה, ויש תקווה לאמונה כי לא יחזור יותר לכלא.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,m08000207-175,"לא הייתה למעשה מחלוקת בין ב""כ הצדדים, כי שתי עבירות החזקת הסם לצריכה עצמית, אם הן היו לבדן, לא היו מביאות בעקבותיהן מאסר בפועל, ולכן בעניין עבירות אלה די בעונש מאסר על תנאי, נפרד, כפי שביקשה ב""כ המאשימה, ולעניין אחרון זה הסכימה ב""כ הנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,m08000207-175,"לאור האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,m08000207-175,"בגין כל העבירות בהן הורשע הנאשם (נשיאת נשק ושתי עבירות הסם לצריכה עצמית) – מאסר של שישה חודשים בעבודות שירות, כאשר ביצוע עבודות השירות יתחיל ביום 12.11.08.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,m08000207-175,"הנאשם יתייצב באותו יום בשעה 10:00 במפקדת מחוז הדרום ליד כלא באר שבע, ועבודות השירות יבוצעו בכל אחד מימי החול (א עד ה) בשעות 08:30 עד 15:00, במוסד ""אכלו רעים"", ברח' יפו 182 בירושלים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,m08000207-175,"לא ינוכו ימי המעצר מתקופת מאסר זה של שישה חודשים, שכן התחשבתי במעצר כמוסבר לעיל.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,m08000207-175,"אם יבצע הנאשם בתוך 3 שנים מהיום עבירה הקשורה בנשק, ירצה עונש מאסר של שנה.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,m08000207-175,"אם יבצע הנאשם בתוך 3 שנים מהיום עבירה הקשורה לסמים, ירצה עונש מאסר של שמונה חודשים.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,m08000207-175,זכות ערעור לבית המשפט העליון תוך 45 יום מהיום.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,m08000207-175,"54678313ניתן היום, ד' בחשון תשס""ט (2 בנובמבר 2008) במעמד ב""כ המאשימה, הנאשם ובאת-כוחו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,m08000207-175,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
