text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
נמסר כי הנאשם נקי מסמים לאורך תקופה ארוכה.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"בנוסף, נאשם לקח חלק בסדנת ""חוק ומשפט"" במרכז הבינתחומי בהרצליה, ופיתח יכולת התבוננות עצמית וביקורתית.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"התרשמתי מדברי הנאשם כי יש לו רצון ומוטיבציה לשמר את הכיוון החיובי בו בחר ולהתמיד בנדרש לשם שיקום חייו, בפן הרגשי, הכלכלי, המשפחתי והתעסוקתי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"בענייננו, כפי שצוין הנאשם השתתף במספר מסגרות טיפוליות ונתרם מהן, והשינוי על אורחות חייו ניכר עליו ומורגש בקרב בני משפחתו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
בהקשר זה יצוין כי הנאשם אף נמצא נקי מסמים.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"משכך, השתתפות הנאשם בהצלחה במסגרות שיקומיות, שיתוף  הפעולה  מצדו עם רשויות  החוק  והרצון  לתן  לנאשם הזדמנות  לשקם  את  חייו ולעודדו בדרכו השיקומית,  הובילו  אותי למסקנה כי יש להקל עם הנאשם, ולצורך כך לחרוג לקולה מהרף התחתון של מתחם הענישה, מטעמי שיקומו של הנאשם, בהיקף ניכר של 6 חודשי מאסר.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"א.	מאסר בפועל לתקופה של 18 חודשים, בניכוי ימי מעצרו (16.8.2018-19.8.2018).","['המאסר בפועל הוא 18 חודשים, בניכוי ימי המעצר (16.8.2018-19.8.2018)']",[],[],,,,,,,,,,,
מאסר מותנה לתקופה של 10 חודשים.,[],['10 חודשים'],[],,,,,,,,,,,
הנאשם יישא בעונש זה אם בתקופה של שלוש שנים מיום שחרורו יעבור על כל עבירת סמים מסוג פשע.,,,,,,,,,,,,,,
מאסר מותנה לתקופה של 5 חודשים.,[],['5 חודשים'],[],,,,,,,,,,,
הנאשם יישא בעונש זה אם בתקופה של שלוש שנים מיום שחרורו ייבצע כל עבירת סמים מסוג עוון.,,,,,,,,,,,,,,
"קנס בסך 10,000 ₪ או מאסר למשך 75 יום תחתיו.",[],[],"['10,000 ₪']",,,,,,,,,,,
"התחייבות - הנאשם יחתום על התחייבות בסכום של 20,000 ₪, להימנע מלעבור במשך שלוש שנים מיום שחרורו על כל עבירת סמים.",[],[],[],,,,,,,,,,,
מורה על השמדת הסמים באחריות המאשימה.,[],[],[],,,,,,,,,,,
"על יסוד ההסכמה שגובשה בהליך הגישור, אני מורה על חילוט סכום של 4,500 ₪ והמשקל האלקטרוני לטובת המדינה.",[],[],[],,,,,,,,,,,
